datetime,data
27-03-2021 15:32:59,"58.12,3.82,1.28,23.88,77.25,8.77,0.29,2.41,0.08,0.03,359.03,12.72,162.45,0.12,37.19,2.06"
27-03-2021 15:33:00,"83.29,19.6,1.26,23.92,113.46,49.13,0.3,2.41,0.06,0.04,0.52,0.01,162.45,0.11,0.05,0.1"
27-03-2021 15:33:02,"123.13,21.67,1.27,23.96,76.91,21.39,0.29,2.41,0.06,0.01,0.83,0.02,162.45,0.18,1.54,0.08"
27-03-2021 15:33:04,"115.21,4.22,1.26,24.02,145.66,30.07,0.29,2.41,0.07,0.02,0.71,0.01,162.47,0.19,2.21,0.08"
27-03-2021 15:33:06,"0.08,0.21,1.28,24.06,0.15,3.66,0.28,2.4,2.86,8.84,0.62,0.0,248.85,46.98,2.46,0.22"
27-03-2021 15:33:08,"0.16,0.02,1.26,24.1,0.46,0.1,0.28,2.4,4.49,17.41,0.75,0.0,205.89,74.35,2.67,0.23"
27-03-2021 15:33:10,"0.1,0.1,1.27,24.19,0.3,0.05,0.28,2.4,0.01,0.08,0.61,0.0,164.55,0.37,1.99,0.18"
27-03-2021 15:33:12,"0.01,0.06,1.31,19.63,0.25,0.05,0.27,2.16,0.06,0.01,0.65,0.0,162.32,0.16,2.46,0.22"
27-03-2021 15:33:14,"0.02,0.05,1.2,13.72,0.28,0.05,0.25,1.82,0.06,0.04,0.68,0.0,162.33,0.12,2.33,0.14"
27-03-2021 15:33:15,"0.11,0.08,0.04,1.57,0.08,0.04,0.06,0.04,0.06,0.04,0.61,0.0,162.35,0.14,2.03,0.18"
27-03-2021 15:33:17,"0.05,0.07,0.05,0.27,0.15,0.05,0.09,0.16,0.06,0.06,0.56,0.01,162.36,0.12,1.66,0.16"
27-03-2021 15:33:20,"0.11,0.0,0.06,0.23,0.12,0.05,0.09,0.15,0.06,0.03,0.28,0.01,162.36,0.15,1.26,0.2"
27-03-2021 15:35:59,"0.52,0.01,0.99,24.94,0.22,0.11,0.52,1.98,0.11,0.1,0.02,1.35,0.05,0.11,0.28,8.54"
27-03-2021 15:36:00,"0.51,0.03,0.99,25.0,0.21,0.1,0.52,1.97,0.09,0.08,0.02,1.34,0.05,0.02,0.03,8.47"
27-03-2021 15:36:02,"0.55,0.01,0.99,25.0,0.31,0.09,0.52,1.97,0.21,0.12,0.09,1.34,0.13,0.03,0.11,8.48"
27-03-2021 15:36:04,"0.55,0.02,0.98,25.04,0.17,0.11,0.52,1.97,17.23,2.12,0.03,1.34,124.16,3.83,0.23,8.51"
27-03-2021 15:36:06,"0.55,0.1,0.97,25.08,0.24,0.08,0.52,1.97,13.78,1.4,0.02,1.32,145.63,2.94,0.17,8.49"
27-03-2021 15:36:07,"0.51,0.02,0.98,25.15,0.37,0.05,0.52,1.97,17.44,2.2,0.02,1.31,131.67,3.97,0.75,8.49"
27-03-2021 15:36:09,"2.14,0.16,0.95,25.16,130.73,7.5,0.52,1.97,18.38,1.8,0.02,1.31,35.1,3.14,0.61,8.45"
27-03-2021 15:36:11,"9.15,0.09,0.98,25.19,103.93,9.53,0.53,1.97,19.75,6.35,0.07,1.31,9.16,5.58,0.55,8.51"
27-03-2021 15:36:13,"5.38,0.03,0.97,25.2,79.58,7.41,0.52,1.97,26.39,3.69,0.16,1.32,8.17,3.92,0.99,8.42"
27-03-2021 15:36:14,"2.42,0.04,0.98,25.24,98.78,6.91,0.52,1.97,30.85,15.13,0.07,1.33,0.71,0.52,0.91,8.45"
27-03-2021 15:36:16,"1.08,0.08,0.95,25.24,56.8,19.29,0.52,1.97,19.87,22.4,0.15,1.33,0.73,0.69,0.68,8.37"
27-03-2021 15:36:18,"0.67,0.07,0.98,25.27,53.36,25.11,0.52,1.96,14.06,32.36,0.19,1.33,0.72,0.61,0.37,8.46"
27-03-2021 15:36:20,"1.11,0.07,0.98,25.3,61.73,26.45,0.52,1.97,13.16,31.74,0.15,1.32,0.69,0.61,0.43,8.44"
27-03-2021 15:36:22,"77.18,0.0,0.97,25.31,6.17,0.13,0.52,1.96,23.24,9.89,0.02,1.32,0.51,0.56,0.96,8.33"
27-03-2021 15:36:23,"138.22,0.46,0.96,25.32,34.22,3.09,0.52,1.97,0.3,0.17,0.12,1.32,0.23,0.37,0.87,8.35"
27-03-2021 15:36:25,"50.21,26.89,0.96,25.34,97.86,63.27,0.51,1.96,0.24,0.01,0.33,1.32,0.19,0.35,0.67,8.45"
27-03-2021 15:36:26,"37.41,26.28,0.96,25.36,108.57,73.6,0.52,1.96,0.21,0.02,0.22,1.32,0.18,0.45,0.67,8.45"
27-03-2021 15:36:29,"38.44,24.84,0.96,25.35,124.32,71.08,0.52,1.96,0.17,0.06,0.06,1.31,0.17,0.43,0.47,8.52"
27-03-2021 15:36:30,"43.77,27.08,0.97,25.42,105.74,72.69,0.52,1.96,0.16,0.03,0.07,1.31,0.16,0.35,0.36,8.44"
27-03-2021 15:36:32,"46.47,25.49,0.96,25.44,107.16,72.98,0.51,1.97,0.14,0.02,0.04,1.31,0.15,0.42,0.68,8.43"
27-03-2021 15:36:35,"379.92,16.74,0.97,25.47,27.22,6.6,0.52,1.96,0.12,0.0,0.2,1.32,0.15,0.4,0.48,8.44"
27-03-2021 15:36:36,"402.8,17.63,0.97,25.45,24.79,6.3,0.52,1.96,0.14,0.02,0.1,1.32,0.14,0.46,0.56,8.44"
27-03-2021 15:36:38,"402.87,23.66,0.95,25.49,14.16,7.64,0.51,1.96,0.13,0.06,0.05,1.32,0.14,0.4,0.63,8.43"
27-03-2021 15:36:40,"444.37,17.07,0.96,25.49,24.82,3.98,0.51,1.97,0.13,0.03,0.24,1.32,0.12,0.37,0.56,8.47"
27-03-2021 15:36:42,"42.74,0.51,0.96,25.47,15.17,0.94,0.51,1.96,0.12,0.07,0.21,1.32,0.12,0.45,0.47,8.46"
27-03-2021 15:36:43,"42.58,6.73,0.97,25.5,72.37,11.68,0.51,1.96,7.44,6.73,0.1,1.32,0.24,0.57,0.24,8.48"
27-03-2021 15:36:46,"2.65,6.72,0.97,25.57,59.23,25.54,0.51,1.96,13.82,32.86,0.07,1.33,0.56,0.06,0.43,8.37"
27-03-2021 15:36:47,"2.65,7.99,0.97,25.57,42.59,30.77,0.51,1.96,11.14,39.71,0.12,1.33,0.56,1.7,0.35,8.42"
27-03-2021 15:36:49,"4.44,5.07,0.95,25.54,63.28,33.41,0.5,1.96,8.39,2.46,0.36,1.31,48.66,9.98,0.41,8.45"
27-03-2021 15:36:50,"1.63,0.1,0.95,25.57,0.78,0.07,0.51,1.96,11.67,34.51,0.41,1.32,53.24,19.52,0.37,8.39"
27-03-2021 15:36:52,"1.31,0.05,0.95,25.58,0.74,0.07,0.5,1.96,6.23,46.93,0.37,1.31,22.44,37.71,0.09,8.42"
27-03-2021 15:36:54,"1.27,0.12,0.96,25.63,0.69,0.07,0.51,1.96,5.69,23.57,0.47,1.32,51.63,41.88,0.57,8.49"
27-03-2021 15:36:56,"1.25,0.01,0.98,25.62,0.52,0.08,0.51,1.96,11.79,63.31,399.66,2.71,1.5,3.09,61.6,8.1"
27-03-2021 15:36:57,"1.23,0.02,0.96,25.63,0.56,0.09,0.5,1.96,3.57,42.55,735.52,4.5,0.66,3.62,82.53,7.72"
27-03-2021 15:36:59,"1.14,0.02,0.96,25.69,0.41,0.08,0.51,1.95,3.81,45.03,796.49,4.6,0.68,3.47,68.98,7.82"
27-03-2021 15:37:02,"1.09,0.02,0.94,25.9,0.46,0.07,0.51,1.95,3.52,49.57,786.62,4.37,0.68,5.55,67.67,7.87"
27-03-2021 15:37:03,"1.47,0.01,0.96,25.89,0.64,0.07,0.5,1.95,3.7,51.34,736.61,4.63,0.67,5.21,48.33,7.88"
27-03-2021 15:37:05,"1.01,0.02,0.94,25.69,0.4,3.55,0.51,1.96,1.21,13.09,1592.94,5.17,0.43,0.27,99.97,6.19"
27-03-2021 15:37:06,"0.99,0.02,0.95,25.67,0.29,32.23,0.5,1.96,0.13,0.11,820.84,5.62,0.22,0.2,25.28,7.45"
27-03-2021 15:37:08,"0.45,0.11,0.96,25.72,0.21,38.86,0.5,1.95,0.14,0.09,572.87,7.11,0.23,0.13,0.15,5.48"
27-03-2021 15:37:10,"0.44,0.03,0.98,25.75,0.37,40.29,0.5,1.95,0.15,0.01,629.66,6.1,0.21,0.04,0.04,6.31"
27-03-2021 15:37:12,"0.42,0.02,0.94,25.75,0.34,40.34,0.5,1.96,0.14,0.06,594.52,6.79,0.19,0.02,0.25,5.64"
27-03-2021 15:37:14,"0.44,0.8,0.96,25.75,0.29,40.05,0.51,1.95,0.14,0.08,681.32,6.11,0.18,0.06,0.75,6.17"
27-03-2021 15:37:15,"0.42,0.79,1.21,25.67,0.22,9.08,0.98,1.84,0.13,0.01,1508.82,7.69,0.17,0.0,1.38,5.13"
27-03-2021 15:37:17,"0.4,0.0,4.92,28.61,0.08,0.03,31.42,0.66,0.12,0.02,262.34,8.55,0.17,0.11,0.09,9.03"
27-03-2021 15:37:18,"0.35,0.05,4.78,28.52,0.17,0.07,29.79,0.68,0.12,0.0,286.77,8.49,0.17,0.04,0.37,8.9"
27-03-2021 15:37:20,"0.36,0.01,4.47,27.48,0.4,0.06,30.16,0.51,0.12,0.03,271.1,8.57,0.14,0.02,0.11,8.82"
27-03-2021 15:37:22,"0.33,0.03,4.24,24.78,0.21,0.08,29.02,0.04,0.13,0.03,232.78,7.1,0.14,0.07,0.01,9.15"
27-03-2021 15:37:23,"0.31,0.12,4.7,22.77,0.1,0.09,38.33,0.23,0.12,0.01,99.65,4.48,0.14,0.06,0.09,9.77"
27-03-2021 15:37:25,"0.31,0.03,4.7,21.56,0.18,0.09,41.32,0.27,0.12,0.02,58.4,4.32,0.13,0.08,0.05,9.9"
27-03-2021 15:37:26,"0.35,0.02,4.67,21.63,0.15,0.09,41.44,0.27,0.12,0.03,59.08,4.33,0.13,0.07,0.03,9.88"
27-03-2021 15:37:28,"0.24,0.06,4.72,21.59,0.21,0.08,42.46,0.26,0.1,0.04,50.85,4.22,0.12,0.06,0.05,9.76"
27-03-2021 15:37:30,"0.28,0.08,2.31,19.71,0.08,0.08,17.13,1.68,0.12,0.0,502.59,6.48,0.12,0.06,0.17,8.08"
27-03-2021 15:37:31,"0.31,0.06,0.87,20.05,0.09,0.08,54.23,5.45,0.11,0.03,277.39,5.23,0.12,0.07,0.16,9.41"
27-03-2021 15:37:33,"0.29,0.01,0.95,19.08,0.07,0.08,74.22,6.21,0.11,0.08,22.34,3.72,0.12,0.07,0.01,11.07"
27-03-2021 15:37:34,"0.23,0.02,0.95,18.94,0.17,0.07,75.11,6.26,0.11,0.07,17.64,3.64,0.12,0.01,0.25,10.99"
27-03-2021 15:37:36,"0.27,0.07,0.8,19.16,0.26,0.07,79.87,7.3,0.12,0.01,6.58,3.41,0.11,0.03,218.72,10.88"
27-03-2021 15:37:38,"0.2,0.05,0.89,19.07,0.03,0.08,77.13,6.57,0.12,0.07,13.84,3.01,0.11,0.05,0.03,10.63"
27-03-2021 15:37:39,"0.2,0.04,1.02,19.62,0.26,0.09,42.17,4.39,0.11,0.04,208.17,4.22,0.11,0.07,0.21,10.54"
27-03-2021 15:37:41,"0.19,0.05,0.8,21.41,0.02,0.08,38.52,6.32,0.11,0.12,281.94,5.54,0.11,0.07,0.19,10.28"
27-03-2021 15:37:42,"0.18,0.06,0.72,25.05,0.27,0.08,36.58,6.33,0.12,0.09,314.53,6.19,0.11,0.06,0.2,10.28"
27-03-2021 15:37:44,"0.16,0.04,0.79,21.96,0.2,0.08,29.15,5.5,0.11,0.08,428.25,4.54,0.11,0.05,0.04,9.95"
27-03-2021 15:37:46,"0.19,0.01,1.12,26.0,0.18,0.08,0.49,1.85,2.23,11.14,1176.37,5.35,5.22,6.53,0.19,10.59"
27-03-2021 15:37:47,"0.19,0.05,1.1,26.03,0.15,0.07,0.48,1.86,3.3,13.97,115.84,1.42,23.76,54.19,0.36,9.01"
27-03-2021 15:37:49,"0.15,0.02,1.06,26.07,0.03,0.07,0.46,1.87,18.83,10.22,1.39,0.77,48.77,34.8,0.39,8.2"
27-03-2021 15:37:52,"0.11,0.02,1.04,26.09,0.12,0.07,0.47,1.88,3.71,23.0,1.47,0.86,14.79,125.79,0.11,8.31"
27-03-2021 15:37:54,"0.17,6.01,0.96,25.67,17.48,38.09,0.5,1.97,0.18,17.66,1.42,0.91,7.35,109.59,0.29,8.29"
27-03-2021 15:37:57,"8.59,16.94,3.52,0.94,29.14,38.79,0.19,0.94,0.16,0.14,1.68,0.93,0.34,0.32,0.23,8.23"
27-03-2021 15:37:59,"8.27,18.84,9.99,0.65,16.48,25.07,0.12,0.19,0.15,0.1,1.51,0.98,0.3,0.19,0.03,8.17"
27-03-2021 15:38:02,"10.14,20.46,14.18,0.22,16.04,22.39,0.11,0.26,0.14,0.03,1.35,0.99,0.26,0.15,0.63,8.25"
27-03-2021 15:38:03,"11.07,22.43,12.71,0.16,16.61,23.34,0.25,0.27,0.14,0.04,1.21,1.0,0.25,0.1,0.24,8.22"
27-03-2021 15:38:05,"11.54,25.91,8.45,0.08,21.44,30.33,0.43,0.27,0.12,0.02,0.87,1.01,0.23,0.06,0.08,8.27"
27-03-2021 15:38:07,"11.39,1.76,10.55,0.03,84.22,40.26,0.84,0.25,0.11,0.02,0.93,1.03,0.21,0.0,0.04,8.28"
27-03-2021 15:38:09,"1.2,0.16,10.57,0.0,0.4,0.1,0.84,0.25,0.12,0.02,1.03,1.04,0.18,0.11,0.37,8.32"
27-03-2021 15:38:11,"1.09,0.06,10.6,0.01,0.34,0.12,0.85,0.24,27.54,2.58,0.98,1.06,5.21,0.06,0.49,8.32"
27-03-2021 15:38:14,"1.0,0.13,10.59,0.03,0.31,0.15,0.85,0.24,16.46,13.62,0.89,1.06,36.32,36.23,0.21,8.29"
27-03-2021 15:38:16,"0.92,0.01,10.62,0.04,0.19,0.16,0.85,0.24,15.85,12.17,0.98,1.07,49.25,32.22,0.74,8.32"
27-03-2021 15:38:19,"0.82,0.03,10.64,0.03,0.24,0.16,0.85,0.24,9.22,38.7,0.94,1.08,23.01,38.67,0.39,8.34"
27-03-2021 15:38:21,"4.04,0.03,10.67,0.07,90.06,0.73,0.86,0.24,1.1,1.87,0.96,1.09,64.91,44.64,0.23,8.2"
27-03-2021 15:38:24,"13.62,0.01,10.7,0.04,106.76,5.56,0.86,0.24,17.13,6.02,1.08,1.09,9.55,7.19,0.29,8.32"
27-03-2021 15:38:26,"14.78,0.06,10.72,0.07,117.13,5.57,0.87,0.24,12.53,7.76,1.11,1.09,9.43,9.07,0.19,8.33"
27-03-2021 15:38:28,"18.89,1.82,10.71,0.07,110.63,7.17,0.86,0.24,15.77,6.9,0.87,1.09,9.75,8.09,0.24,8.3"
27-03-2021 15:38:31,"0.5,0.03,10.73,0.06,0.45,0.13,0.87,0.24,15.75,59.15,1.08,1.09,23.09,11.78,0.01,8.31"
27-03-2021 15:38:33,"0.45,0.01,10.73,0.09,0.34,0.12,0.88,0.24,6.77,28.83,0.96,1.1,70.57,1.5,0.59,8.27"
27-03-2021 15:38:35,"0.39,0.02,10.73,0.08,0.38,0.11,0.88,0.24,6.03,60.26,1.12,1.11,42.98,3.02,0.25,8.31"
27-03-2021 15:38:38,"0.29,0.03,10.2,0.04,0.28,0.1,2.11,0.17,0.84,33.25,956.42,3.63,0.59,1.52,38.89,7.78"
27-03-2021 15:38:40,"0.53,0.05,9.77,0.06,0.06,0.12,2.85,0.13,1.15,29.74,913.3,4.37,0.57,0.62,14.71,7.09"
27-03-2021 15:38:43,"0.42,0.03,10.72,0.09,0.19,45.51,0.8,0.23,0.15,0.07,286.99,7.62,0.3,0.22,1.15,5.41"
27-03-2021 15:38:45,"1.01,1.6,10.74,0.1,0.19,40.96,0.84,0.23,0.16,0.07,343.47,10.42,0.25,0.21,0.94,2.07"
27-03-2021 15:38:48,"1.03,5.38,10.8,0.11,0.05,89.95,0.85,0.23,0.16,0.0,122.62,8.46,0.22,0.19,184.69,5.71"
27-03-2021 15:38:51,"0.48,0.07,10.79,0.1,0.01,11.46,0.86,0.23,20.84,51.26,1.98,0.73,7.49,8.56,0.51,8.86"
27-03-2021 15:38:53,"0.44,0.09,10.81,0.09,0.1,0.04,0.86,0.23,13.14,28.53,1.58,0.88,28.66,28.4,0.61,8.64"
27-03-2021 15:38:55,"0.41,0.04,10.82,0.08,0.08,0.04,0.86,0.23,16.77,0.52,1.67,0.93,52.75,0.27,0.48,8.5"
27-03-2021 15:38:57,"39.28,17.32,10.81,0.1,98.61,77.65,0.87,0.23,0.19,0.13,1.48,0.95,0.29,0.16,0.57,8.54"
27-03-2021 15:39:00,"32.61,52.12,10.82,0.08,47.38,37.38,0.88,0.23,0.15,0.05,1.2,0.98,0.26,0.17,0.88,8.51"
27-03-2021 15:39:02,"42.06,24.82,10.83,0.09,128.03,57.72,0.88,0.24,0.14,0.02,1.17,1.0,0.23,0.07,0.56,8.45"
27-03-2021 15:39:05,"15.77,15.71,10.84,0.1,46.06,11.16,0.87,0.23,0.14,0.01,1.12,0.65,0.22,0.09,0.49,5.71"
27-03-2021 15:39:07,"25.01,17.81,10.83,0.12,32.08,8.91,0.89,0.23,0.12,0.06,22.0,0.04,0.19,0.05,0.15,0.53"
27-03-2021 15:39:10,"124.51,65.53,10.85,0.06,59.85,24.3,0.88,0.24,0.11,0.07,38.65,0.0,0.18,0.12,0.27,0.43"
27-03-2021 15:39:11,"178.16,32.74,10.85,0.09,96.32,11.1,0.89,0.23,0.11,0.01,39.32,0.01,0.18,0.1,0.21,0.43"
27-03-2021 15:39:13,"158.81,22.94,10.84,0.13,134.36,17.72,0.89,0.23,0.12,0.07,39.78,0.01,0.16,0.14,0.47,0.43"
27-03-2021 15:39:15,"32.57,85.66,10.85,0.1,47.24,50.71,0.89,0.23,0.11,0.03,40.13,0.01,0.16,0.16,0.15,0.4"
27-03-2021 15:39:17,"24.09,76.07,10.85,0.09,31.4,79.14,0.89,0.24,0.12,0.06,40.49,0.01,0.15,0.14,0.03,0.4"
27-03-2021 15:39:18,"36.11,3.18,10.86,0.08,70.46,0.95,0.89,0.24,18.13,1.47,40.37,0.0,59.07,1.43,0.4,0.41"
27-03-2021 15:39:21,"2.94,0.16,10.85,0.13,0.52,0.14,0.89,0.23,32.26,41.78,40.72,0.02,17.83,6.04,0.28,0.42"
27-03-2021 15:39:23,"2.39,0.07,10.86,0.1,0.66,0.13,0.9,0.24,33.29,40.55,41.3,0.01,22.65,5.89,0.27,0.39"
27-03-2021 15:39:25,"1.28,0.16,10.88,0.13,0.58,0.12,0.89,0.23,34.49,37.87,41.31,0.02,24.69,5.61,0.53,0.37"
27-03-2021 15:39:27,"2.07,0.12,10.88,0.15,0.47,0.13,0.89,0.23,37.53,32.57,41.2,0.01,27.94,5.19,0.24,0.36"
27-03-2021 15:39:29,"1.93,0.04,10.88,0.11,0.45,0.12,0.89,0.23,2.38,3.27,85.12,1.91,61.8,16.81,917.66,12.87"
27-03-2021 15:39:30,"1.79,0.08,10.88,0.12,0.31,0.11,0.89,0.24,0.32,0.12,126.57,5.86,0.4,0.28,422.41,292.75"
27-03-2021 15:39:32,"1.76,0.07,10.9,0.14,0.39,0.12,0.89,0.23,0.26,0.04,67.84,7.27,0.38,0.18,236.3,373.86"
27-03-2021 15:39:34,"1.68,0.06,17.71,43.62,0.24,0.11,4.76,62.41,0.22,0.01,44.26,10.48,0.34,0.15,1.66,93.86"
27-03-2021 15:39:36,"1.65,0.08,14.14,127.75,0.17,0.12,0.99,75.16,0.21,0.03,40.27,0.04,0.32,0.16,2.01,0.28"
27-03-2021 15:39:37,"1.62,0.13,11.27,188.87,0.28,0.11,0.61,66.76,0.19,0.03,41.71,0.0,0.3,0.28,3.11,0.4"
27-03-2021 15:39:39,"0.43,5.04,9.76,211.18,4.19,27.19,0.48,40.73,0.19,0.08,42.16,0.01,0.27,0.2,2.34,0.55"
27-03-2021 15:39:41,"50.91,41.92,10.85,0.29,64.1,84.98,0.92,0.2,0.17,0.04,42.59,0.03,0.24,0.23,2.1,0.52"
27-03-2021 15:39:42,"95.37,55.0,10.84,0.23,79.57,30.86,0.92,0.2,0.16,0.09,42.69,0.02,0.23,0.32,1.75,0.58"
27-03-2021 15:39:45,"136.19,30.64,10.86,0.1,139.81,19.41,0.92,0.21,0.16,0.08,43.01,0.02,0.18,0.26,1.38,0.58"
27-03-2021 15:39:48,"117.68,26.33,10.86,0.11,52.86,11.7,0.92,0.21,0.13,0.09,43.37,0.03,0.17,0.23,1.62,0.58"
27-03-2021 15:39:50,"2.4,0.01,10.88,0.03,0.63,0.12,0.92,0.21,0.14,0.1,43.74,0.04,0.15,0.24,1.04,0.56"
27-03-2021 15:39:53,"2.25,0.05,10.89,0.05,0.47,0.13,0.91,0.21,0.15,0.18,43.84,0.04,0.13,0.31,0.82,0.57"
27-03-2021 15:39:55,"2.05,0.07,10.89,0.0,0.3,0.13,0.92,0.21,0.13,0.14,44.16,0.04,0.12,0.32,1.04,0.52"
27-03-2021 15:39:58,"1.8,0.03,10.91,0.01,0.28,0.13,0.91,0.21,0.14,0.14,24.88,0.02,0.1,0.25,0.99,0.47"
27-03-2021 15:40:01,"1.77,0.01,10.9,0.04,0.36,0.12,0.92,0.21,0.14,0.1,1.22,0.03,0.1,0.23,1.95,0.47"
27-03-2021 15:40:03,"1.68,0.0,10.92,0.02,0.1,0.11,0.92,0.22,0.12,0.17,1.08,3.95,0.08,0.33,0.51,0.57"
27-03-2021 15:40:05,"1.63,0.0,10.93,0.0,0.36,0.1,0.92,0.22,0.14,0.18,0.92,3.9,0.08,0.29,0.47,0.44"
27-03-2021 15:40:07,"1.64,0.01,10.93,0.01,0.3,0.1,0.92,0.21,0.14,0.1,0.91,3.9,0.08,0.29,0.84,0.41"
27-03-2021 15:40:09,"1.61,0.04,10.92,0.03,0.1,0.1,0.92,0.22,0.14,0.1,0.96,3.87,0.08,0.27,0.74,0.48"
27-03-2021 15:40:11,"1.56,0.06,10.96,0.04,0.01,0.11,0.92,0.21,38.75,7.13,0.92,3.82,19.35,25.72,0.76,0.39"
27-03-2021 15:40:13,"1.57,0.03,10.96,0.02,0.03,0.11,0.92,0.21,13.03,21.6,0.82,3.81,10.97,70.96,0.68,3.25"
27-03-2021 15:40:15,"1.56,0.04,10.95,0.0,0.05,0.11,0.93,0.22,8.87,27.04,0.9,3.8,8.4,99.3,1.1,0.42"
27-03-2021 15:40:16,"42.37,2.16,10.96,0.0,38.21,1.02,0.92,0.21,0.26,26.35,0.66,3.79,6.11,98.65,1.23,0.47"
27-03-2021 15:40:18,"97.72,7.93,10.98,0.0,58.05,4.04,0.92,0.21,5.22,33.14,0.83,3.78,0.43,4.81,1.22,0.43"
27-03-2021 15:40:19,"55.83,4.93,10.95,0.0,40.89,3.44,0.92,0.22,8.19,49.09,0.61,3.78,0.5,0.29,1.02,0.46"
27-03-2021 15:40:21,"68.58,4.62,10.94,0.02,64.23,3.25,0.93,0.22,4.75,50.23,0.62,3.77,0.42,0.24,1.12,0.42"
27-03-2021 15:40:23,"76.92,13.91,10.97,0.02,116.32,59.4,0.92,0.22,0.11,0.25,0.74,3.77,0.14,0.01,0.94,0.46"
27-03-2021 15:40:26,"38.48,43.18,10.96,0.01,91.9,63.53,0.92,0.21,0.12,0.18,0.57,3.76,0.13,0.08,0.76,0.42"
27-03-2021 15:40:28,"34.0,88.4,8.99,0.0,18.26,56.29,0.75,0.2,0.11,0.19,0.76,3.76,0.12,121.03,0.87,0.4"
27-03-2021 15:40:29,"36.49,55.3,5.81,0.02,79.93,63.43,0.64,0.14,0.1,0.19,0.79,3.76,0.11,0.05,0.91,0.43"
27-03-2021 15:40:32,"57.49,42.57,5.93,0.01,88.54,54.72,0.62,0.14,0.46,0.06,0.81,3.75,3.03,0.17,1.04,0.45"
27-03-2021 15:40:33,"62.61,72.6,5.97,0.02,50.46,30.81,0.61,0.14,0.44,0.04,0.69,3.75,3.01,0.24,1.03,0.4"
27-03-2021 15:40:35,"23.07,59.15,6.07,0.02,77.52,59.91,0.58,0.13,0.45,0.0,0.75,3.76,3.06,0.19,0.74,0.43"
27-03-2021 15:40:37,"158.9,2.2,6.09,0.01,142.28,8.3,0.58,0.13,0.44,0.01,0.7,3.76,3.09,0.18,0.76,0.48"
27-03-2021 15:40:39,"104.02,4.21,6.1,0.04,195.54,12.25,0.58,0.13,0.43,0.05,0.61,3.75,3.09,0.22,0.71,0.44"
27-03-2021 15:40:41,"119.1,1.26,6.12,0.05,193.3,7.74,0.58,0.13,0.45,0.01,0.74,3.74,3.12,0.17,0.96,0.45"
27-03-2021 15:40:42,"124.48,1.46,6.12,0.03,190.82,7.76,0.58,0.13,0.45,0.04,0.63,3.75,3.15,0.22,0.84,0.39"
27-03-2021 15:40:44,"125.11,0.83,6.12,0.05,175.7,6.86,0.58,0.13,0.45,0.04,0.75,3.75,3.15,0.22,0.95,0.39"
27-03-2021 15:40:46,"0.72,0.04,3.85,0.02,326.97,19.94,0.07,0.06,0.45,0.04,0.61,3.83,3.18,0.23,0.9,0.41"
27-03-2021 15:40:48,"1.95,0.01,3.91,0.05,335.16,16.6,0.08,0.05,0.46,0.01,0.47,3.85,3.18,0.24,0.4,0.43"
27-03-2021 15:40:49,"12.12,0.05,3.94,0.03,364.64,23.76,0.07,0.06,0.46,0.08,0.7,4.14,3.21,0.18,1.02,0.39"
27-03-2021 15:40:54,"0.25,0.37,4.0,0.06,265.41,6.53,0.08,0.06,0.45,0.01,0.7,3.71,3.21,0.26,0.84,0.34"
27-03-2021 15:40:56,"1.79,0.06,4.02,0.03,0.27,0.09,0.08,0.06,0.45,0.0,0.65,3.7,3.22,0.26,1.2,0.38"
27-03-2021 15:40:58,"1.88,0.03,4.04,0.06,0.09,0.08,0.08,0.07,0.47,0.02,0.68,3.48,3.24,0.32,1.44,0.39"
27-03-2021 15:41:00,"1.77,0.05,4.02,0.08,0.44,0.09,0.08,0.06,0.46,0.02,1.06,3.82,3.24,0.26,0.61,0.35"
27-03-2021 15:41:01,"1.76,0.09,4.01,0.05,0.28,0.1,0.08,0.07,0.46,0.0,0.98,3.9,3.24,0.27,0.66,0.34"
27-03-2021 15:41:03,"6.39,0.03,4.04,0.04,36.51,1.25,0.08,0.07,0.46,0.04,1.1,4.23,3.26,0.2,0.76,0.37"
27-03-2021 15:41:05,"234.8,17.33,4.04,0.07,60.6,4.99,0.08,0.07,0.48,0.05,1.03,4.2,3.26,0.26,0.32,0.33"
27-03-2021 15:41:07,"132.52,17.07,4.06,0.02,133.12,10.84,0.08,0.06,0.46,0.04,1.09,4.18,3.27,0.26,0.61,0.35"
27-03-2021 15:41:08,"158.39,18.8,4.08,0.01,101.46,9.76,0.08,0.06,0.47,0.06,1.08,4.17,3.27,0.2,0.78,0.37"
27-03-2021 15:41:10,"181.11,22.72,4.07,0.05,98.79,6.75,0.08,0.07,0.47,0.03,0.89,4.17,3.28,0.32,0.49,0.34"
27-03-2021 15:41:12,"0.55,0.06,2.35,0.02,252.17,15.17,5.23,0.21,0.6,1.18,0.95,4.17,3.29,0.33,0.67,0.38"
27-03-2021 15:41:15,"1.22,0.05,1.03,0.03,0.03,0.5,10.8,0.27,3.03,55.59,0.9,4.17,1.48,7.55,0.44,0.34"
27-03-2021 15:41:16,"1.14,0.0,1.21,0.02,0.21,0.45,12.88,0.28,1.84,87.15,0.73,4.15,1.11,10.97,0.27,0.4"
27-03-2021 15:41:18,"0.75,0.03,2.67,0.01,0.09,0.05,7.23,0.22,1.84,145.79,0.88,4.16,1.07,15.98,0.11,0.41"
27-03-2021 15:41:20,"0.65,0.07,4.41,0.03,0.18,0.0,0.11,0.08,3.52,21.71,0.78,4.15,1.94,0.01,0.04,0.34"
